,contextFold,contrafold,e2efold,ipknot,mxfold,mxfold2,rna-state-inf,rna-structure,rnafold,spot-rna,ufold
1K4A_1_A,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
1K4B_1_A,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
1K5I_2_A,1.0,1.0,0.544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1K6G_2_A,0.943,1.0,0.252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1K6H_1_A,1.0,1.0,0.544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1K73_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1K8A_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1K8S_1_A-B,0.913,1.0,0.102,0.913,0.913,0.913,0.913,0.866,0.913,0.957,1.0
1K8W_1_B,1.0,1.0,0.267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1K9M_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1K9W_1_B,1.0,1.0,0.183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1K9W_1_D,1.0,1.0,0.183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1KAJ_1_A,0.745,0.0,0.0,0.745,0.0,0.745,0.68,0.667,0.68,0.825,1.0
1KC8_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1KD1_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1KD3_1_A-B,0.707,0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.0,0.577,0.0
1KD4_1_A-B,0.707,0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.0,0.577,0.0
1KD5_1_A-B,0.707,0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.0,0.577,0.0
1KH6_1_A,0.802,0.54,0.154,0.472,0.54,0.519,0.519,0.242,0.964,0.845,0.592
1KIS_1_A,1.0,1.0,0.447,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
1KKA_1_A,0.913,1.0,0.408,1.0,0.833,1.0,1.0,0.913,1.0,1.0,1.0
1KKS_1_A,0.926,1.0,0.267,0.926,1.0,1.0,1.0,0.926,1.0,0.926,1.0
1KOC_1_B-A,0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1KOD_1_B-A,0.0,0.0,0.204,0.0,0.408,0.0,0.0,0.0,0.0,0.0,0.0
1KOG_1_I,0.961,1.0,0.105,1.0,0.961,1.0,1.0,0.961,1.0,1.0,1.0
1KOG_1_J,0.961,1.0,0.105,1.0,0.961,1.0,1.0,0.961,1.0,1.0,1.0
1KOG_1_K,0.957,1.0,0.109,1.0,0.957,1.0,1.0,1.0,1.0,1.0,1.0
1KOG_1_L,0.961,1.0,0.105,1.0,0.961,1.0,1.0,0.961,1.0,1.0,1.0
1KOG_1_M,0.961,1.0,0.105,1.0,0.961,1.0,1.0,0.961,1.0,1.0,1.0
1KOG_1_N,0.961,1.0,0.105,1.0,0.961,1.0,1.0,0.961,1.0,1.0,1.0
1KOG_1_O,0.961,1.0,0.105,1.0,0.961,1.0,1.0,0.961,1.0,1.0,1.0
1KOG_1_P,0.961,1.0,0.105,1.0,0.961,1.0,1.0,0.961,1.0,1.0,1.0
1KOS_1_A,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
1KP7_1_A,1.0,1.0,0.167,1.0,0.882,1.0,1.0,0.943,1.0,0.889,1.0
1KPD_1_A,0.645,0.598,0.0,0.707,0.0,0.707,0.598,0.707,0.598,0.717,1.0
1KPY_3_A,0.577,0.791,0.0,0.791,0.791,0.791,0.791,0.791,0.791,1.0,1.0
1KPZ_1_A,0.577,0.791,0.0,0.791,0.791,0.791,0.791,0.791,0.791,1.0,1.0
1KQS_1_9,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1KUQ_1_B,0.86,0.631,0.199,0.579,0.829,0.947,0.703,0.668,0.703,0.947,0.612
1KXK_1_A,0.978,0.809,0.132,0.809,0.865,0.87,0.809,0.809,0.809,0.957,0.913
1L1C_1_C,0.783,1.0,0.0,0.894,0.894,1.0,1.0,0.894,0.843,1.0,1.0
1L1W_1_A,1.0,1.0,0.283,1.0,1.0,1.0,1.0,0.949,1.0,0.8,1.0
1L2X_1_A,0.722,0.791,0.177,0.791,0.791,0.791,0.791,0.791,0.791,1.0,1.0
1L3D_1_A,0.722,0.791,0.177,0.791,0.791,0.791,0.791,0.791,0.791,1.0,1.0
1L8V_1_A,0.923,0.925,0.0,0.935,0.803,0.813,0.877,0.764,0.913,0.704,0.903
1L8V_1_B,0.903,0.905,0.0,0.925,0.794,0.787,0.848,0.882,0.894,0.686,0.884
1L9A_1_B,0.987,0.923,0.0,0.854,0.753,0.987,0.987,0.701,0.605,0.722,0.836
1LC4_1_A-B,0.935,1.0,0.189,0.829,0.829,0.935,0.935,0.763,0.802,0.866,0.869
1LC6_7_A,1.0,1.0,0.0,1.0,0.935,1.0,1.0,0.935,1.0,1.0,1.0
1LDZ_3_A,1.0,1.0,0.183,1.0,1.0,1.0,1.0,0.949,1.0,1.0,1.0
1LMV_1_B-A,0.745,1.0,0.333,0.745,0.882,0.756,0.882,0.816,0.882,0.943,0.943
1LNG_1_B,1.0,1.0,0.0,0.891,0.983,0.983,1.0,1.0,1.0,0.947,0.874
1LNT_1_A-B,0.0,0.0,0.236,0.0,0.0,0.408,0.0,0.0,0.0,0.236,0.0
1LU3_1_A,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1LVJ_2_A,0.953,1.0,0.246,1.0,1.0,1.0,1.0,0.953,1.0,1.0,1.0
1M1K_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1M5K_1_B,0.919,0.972,0.0,0.972,0.852,0.972,0.865,0.919,0.919,0.852,0.972
1M5K_1_E,0.93,0.976,0.0,0.976,0.874,0.976,0.884,0.93,0.93,0.72,0.976
1M5L_1_A,1.0,1.0,0.516,0.73,0.913,1.0,1.0,0.957,1.0,1.0,1.0
1M5O_1_B,0.927,0.975,0.0,0.975,0.868,0.975,0.878,0.927,0.927,0.759,0.923
1M5O_1_E,0.93,0.976,0.0,0.976,0.874,0.976,0.884,0.93,0.93,0.72,0.927
1M5P_1_B,0.923,0.973,0.0,0.973,0.86,0.973,0.872,0.923,0.923,0.803,0.919
1M5P_1_E,0.927,0.975,0.0,0.975,0.868,0.975,0.878,0.927,0.927,0.759,0.923
1M5V_1_B,0.923,0.973,0.0,0.973,0.86,0.973,0.872,0.923,0.923,0.803,0.919
1M5V_1_E,0.923,0.973,0.0,0.973,0.86,0.973,0.872,0.923,0.923,0.803,0.919
1M82_1_A,1.0,1.0,0.167,1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0
1M90_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1MFJ_1_A,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1MFK_1_A,0.889,1.0,0.333,1.0,0.943,1.0,1.0,1.0,1.0,1.0,1.0
1MFQ_1_A,0.963,0.756,0.042,0.812,0.75,0.963,0.84,0.713,0.659,0.684,0.815
1MFY_1_A,0.943,1.0,0.149,1.0,0.943,1.0,0.943,0.943,1.0,0.943,1.0
1MHK_1_L-S,0.913,1.0,0.471,1.0,1.0,1.0,0.0,0.913,1.0,1.0,1.0
1MIS_1_A-B,0.707,1.0,0.0,0.0,0.816,0.816,0.816,0.0,0.816,0.816,1.0
1MJ1_1_C,0.42,0.605,0.092,0.519,0.46,0.97,0.439,0.243,0.439,0.74,0.519
1MJ1_1_D,0.458,0.63,0.083,0.548,0.497,0.972,0.476,0.236,0.476,0.756,0.548
1MJI_1_C,0.949,0.949,0.316,0.949,0.894,0.949,0.949,0.894,0.949,0.949,1.0
1MJI_1_D,0.949,0.949,0.316,0.949,0.894,0.949,0.949,0.894,0.949,0.949,1.0
1ML5_1_B,0.0,0.605,0.092,0.519,0.46,0.97,0.439,0.243,0.439,0.74,0.519
1MME_1_B-A,0.37,1.0,0.21,0.392,0.351,0.462,0.37,0.392,0.37,0.832,0.74
1MME_1_D-C,0.306,1.0,0.218,0.327,0.289,0.481,0.306,0.327,0.306,0.816,0.714
1MMS_1_C,0.857,0.857,0.283,0.857,0.929,0.929,0.857,0.815,0.857,0.886,0.828
1MMS_1_D,0.857,0.857,0.283,0.857,0.929,0.929,0.857,0.815,0.857,0.886,0.828
1MNB_1_B,0.905,1.0,0.402,0.953,0.905,1.0,1.0,0.953,1.0,1.0,1.0
1MNX_5_A,1.0,1.0,0.204,1.0,0.957,1.0,1.0,0.957,1.0,1.0,1.0
1MSY_1_A,0.913,1.0,0.0,0.913,1.0,1.0,1.0,0.913,1.0,1.0,1.0
1MT4_4_A,1.0,1.0,0.316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1MUV_1_A-B,0.707,0.913,0.0,0.707,0.707,0.913,0.913,0.816,0.913,0.816,0.913
1MV1_1_A-B,0.707,1.0,0.577,0.913,0.913,0.913,0.913,0.816,0.913,0.913,1.0
1MV2_1_A-B,0.707,1.0,0.577,0.913,0.913,0.913,0.913,0.816,0.913,0.913,1.0
1MV6_1_A-B,0.816,1.0,0.0,0.913,0.913,0.913,0.913,0.816,0.913,1.0,1.0
1MWG_1_A-B,0.707,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1MWL_1_A-B,0.935,1.0,0.189,0.829,0.829,0.935,0.935,0.763,0.802,0.866,0.869
1MZP_1_B,0.964,0.694,0.202,0.661,0.54,0.964,0.645,0.403,0.403,0.929,0.593
1N32_1_Y-Z,0.756,0.756,0.0,0.756,0.756,0.756,0.756,0.655,0.756,0.756,0.567
1N33_1_Y-Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.0
1N35_1_C-B,0.894,1.0,0.632,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
1N53_1_A-B,0.745,0.556,0.5,0.745,0.745,0.68,0.63,0.544,0.63,0.63,0.63
1N66_1_A,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.926,1.0,1.0,1.0
1N77_1_C,0.977,0.977,0.977,0.977,0.93,0.977,0.744,0.715,0.977,0.977,0.977
1N77_1_D,0.977,0.977,0.977,0.977,0.93,0.977,0.744,0.715,0.977,0.977,0.977
1N78_1_C,0.977,0.977,0.977,0.977,0.93,0.977,0.744,0.715,0.977,0.977,0.977
1N78_1_D,0.977,0.977,0.977,0.977,0.93,0.977,0.744,0.715,0.977,0.977,0.977
1N8R_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1N8X_1_A,1.0,1.0,0.169,1.0,1.0,1.0,0.857,1.0,1.0,1.0,1.0
1NA2_1_A,0.866,1.0,0.316,0.866,0.866,1.0,1.0,0.935,1.0,0.935,1.0
1NBK_1_A,1.0,1.0,0.226,1.0,0.92,1.0,1.0,0.961,1.0,1.0,1.0
1NBR_10_A,0.707,0.957,0.129,0.957,0.913,0.957,0.957,0.913,0.957,1.0,1.0
1NBS_1_A,0.871,0.693,0.041,0.54,0.659,0.624,0.544,0.624,0.535,0.848,0.516
1NBS_1_B,0.976,0.548,0.077,0.592,0.752,0.736,0.568,0.826,0.826,0.716,0.779
1NC0_2_A,0.943,1.0,0.333,1.0,0.943,1.0,1.0,0.943,1.0,1.0,1.0
1NEM_1_A,1.0,1.0,0.192,1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0
1NJI_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1NJM_1_5,0.882,1.0,0.0,0.943,0.943,0.943,0.943,0.882,0.943,1.0,1.0
1NJP_1_5,0.882,1.0,0.0,0.943,0.943,0.943,0.943,0.882,0.943,1.0,1.0
1NKW_1_9,0.8,1.0,0.966,0.933,0.478,1.0,0.814,0.881,0.9,0.966,0.966
1NLC_1_B-A,0.868,1.0,0.183,0.949,0.949,0.949,0.949,0.922,0.949,0.975,1.0
1NTA_1_A-B,0.419,0.0,0.196,0.0,0.0,0.0,0.0,0.294,0.0,0.37,0.185
1NTB_1_A-B,0.419,0.0,0.196,0.0,0.0,0.0,0.0,0.294,0.0,0.37,0.185
1NUJ_1_A-B,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
1NUJ_1_C-D,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
1NUJ_1_E-F,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
1NUJ_1_G-H,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
1NUV_1_A-B,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
1NUV_1_C-D,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
1NUV_1_E-F,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
1NUV_1_G-H,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
1NWX_1_9,0.8,1.0,0.966,0.933,0.478,1.0,0.814,0.881,0.9,0.966,0.966
1NWY_1_9,0.8,1.0,0.966,0.933,0.478,1.0,0.814,0.881,0.9,0.966,0.966
1NYB_1_B,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1NYI_1_B-A,0.274,0.365,0.218,0.365,0.348,0.365,0.365,0.0,0.365,0.822,0.73
1NZ1_1_A,1.0,1.0,0.0,1.0,0.935,1.0,1.0,0.935,1.0,1.0,1.0
1O0B_1_B,0.975,0.975,0.598,0.923,0.975,0.975,0.488,0.527,0.975,0.975,0.975
1O0C_1_B,0.975,0.975,0.598,0.923,0.975,0.975,0.488,0.527,0.975,0.975,0.975
1O15_1_A,1.0,1.0,0.385,1.0,0.882,1.0,1.0,0.943,1.0,1.0,1.0
1O3Z_1_B-A,0.868,1.0,0.183,0.949,0.949,0.949,0.949,0.922,0.949,0.975,1.0
1O9M_1_A-B,0.935,1.0,0.189,0.829,0.829,0.935,0.935,0.791,0.802,0.866,0.869
1OB2_1_B,0.589,0.572,0.0,0.471,0.476,0.972,0.476,0.236,0.476,0.756,0.629
1OLN_1_C,0.857,0.857,0.283,0.857,0.929,0.929,0.857,0.815,0.857,0.886,0.828
1OOA_1_C,0.943,1.0,0.149,1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0
1OOA_1_D,0.943,1.0,0.149,1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0
1OQ0_1_A,0.913,1.0,0.0,0.913,0.913,1.0,0.913,0.913,1.0,0.913,1.0
1OSW_3_A,1.0,1.0,0.436,0.857,1.0,1.0,1.0,0.926,1.0,1.0,1.0
1OW9_1_A,1.0,1.0,0.338,1.0,1.0,1.0,1.0,0.926,1.0,1.0,1.0
1P5M_10_A,0.973,1.0,0.363,0.973,0.89,0.973,1.0,0.946,1.0,0.918,1.0
1P5N_8_A,1.0,1.0,0.385,1.0,0.816,1.0,1.0,0.943,1.0,1.0,1.0
1P5O_2_A,0.933,1.0,0.0,0.978,0.0,0.592,0.592,0.239,1.0,0.446,0.978
1P5P_1_A,0.935,1.0,0.0,0.979,0.0,0.609,0.609,0.234,1.0,0.474,0.979
1P6V_1_B,1.0,1.0,0.129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1P6V_1_D,1.0,1.0,0.218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1PBM_1_A-B,0.707,1.0,0.707,0.816,0.816,0.816,0.707,0.707,0.816,0.707,1.0
1PBR_1_A,1.0,1.0,0.192,0.943,0.943,1.0,1.0,0.943,1.0,1.0,1.0
1PJY_1_A,1.0,1.0,0.0,1.0,0.943,0.943,1.0,0.943,1.0,1.0,1.0
1Q29_1_B-A,0.261,0.274,0.0,0.274,0.261,0.274,0.274,0.0,0.274,0.365,0.274
1Q2R_1_E,0.913,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1Q2R_1_F,0.913,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1Q2S_1_E,0.913,1.0,0.408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1Q2S_1_F,0.913,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1Q75_1_A,0.894,1.0,0.0,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
1Q7Y_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1Q81_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1Q82_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1Q86_1_B,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1Q8N_1_A,0.92,1.0,0.314,0.92,0.92,1.0,1.0,0.961,1.0,0.92,1.0
1Q93_1_A,0.833,1.0,0.612,0.913,1.0,0.913,1.0,0.73,1.0,1.0,1.0
1Q93_1_B,0.833,1.0,0.612,0.913,1.0,0.913,1.0,0.73,1.0,1.0,1.0
1Q93_1_C,0.833,1.0,0.612,0.913,1.0,0.913,1.0,0.73,1.0,1.0,1.0
1Q96_1_A,0.913,0.913,0.0,0.913,1.0,0.913,0.913,0.816,0.913,0.833,0.833
1Q96_1_B,0.913,0.913,0.0,0.913,1.0,0.913,0.913,0.816,0.913,0.833,0.833
1Q96_1_C,0.913,0.913,0.0,0.913,1.0,0.913,0.913,0.816,0.913,0.833,0.833
1Q9A_1_A,0.913,1.0,0.0,0.913,1.0,1.0,1.0,0.913,1.0,1.0,1.0
1QA6_1_C,0.966,0.966,0.346,0.966,0.69,0.552,0.552,0.966,0.966,0.856,0.82
1QA6_1_D,0.966,0.966,0.346,0.966,0.69,0.552,0.552,0.966,0.966,0.856,0.82
1QBP_1_A-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1QBP_1_C-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1QBP_1_E-F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1QC0_1_B-A,0.816,1.0,0.0,0.882,0.882,0.882,0.882,0.882,0.882,0.943,0.943
1QC0_1_C-D,0.946,1.0,0.281,0.946,0.946,0.946,0.946,0.918,0.946,0.973,1.0
1QC8_1_A,0.935,1.0,0.433,1.0,0.935,1.0,0.866,0.866,1.0,1.0,1.0
1QCU_1_A-B,0.905,1.0,0.426,0.905,0.905,0.905,0.905,0.905,0.905,0.539,0.746
1QCU_1_C-D,0.0,1.0,0.174,0.905,0.0,0.853,0.905,0.0,0.0,0.704,0.64
1QD3_1_A,1.0,1.0,0.516,1.0,1.0,1.0,1.0,0.949,1.0,1.0,1.0
1QES_1_A-B,0.707,1.0,0.53,0.866,0.612,0.707,0.0,0.0,0.0,0.707,0.935
1QET_1_A-B,0.866,1.0,0.5,0.866,0.791,0.866,0.866,0.791,0.866,0.935,0.935
1QF6_1_B,0.816,0.772,0.0,0.634,0.789,0.818,0.818,0.789,0.818,0.976,0.701
1QFQ_1_A,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8
1QRS_1_B,0.975,0.975,0.598,0.923,0.975,0.975,0.488,0.975,0.975,0.975,0.975
1QRT_1_B,0.975,0.975,0.598,0.923,0.975,0.975,0.488,0.975,0.975,0.975,0.975
1QRU_1_B,0.975,0.975,0.598,0.923,0.975,0.975,0.488,0.975,0.975,0.975,0.975
1QTQ_1_B,0.975,0.975,0.598,0.923,0.975,0.975,0.488,0.527,0.975,0.975,0.975
1QU2_1_T,0.953,0.977,0.977,0.884,0.977,0.977,0.311,0.465,0.311,0.977,0.977
1QU3_1_T,0.953,0.977,0.977,0.884,0.977,0.977,0.311,0.465,0.311,0.977,0.977
1QVF_1_3,0.816,0.816,0.0,0.0,0.0,0.816,0.0,0.0,0.0,1.0,0.0
1QVF_1_9,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1QVG_1_9,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1QWA_1_A,0.866,1.0,0.0,0.866,1.0,1.0,1.0,0.935,1.0,0.935,1.0
1QWB_4_A,1.0,1.0,0.236,1.0,1.0,1.0,1.0,0.913,1.0,1.0,1.0
1QZW_1_B,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1QZW_1_D,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1QZW_1_F,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1QZW_1_H,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1R2P_9_A,1.0,1.0,0.294,1.0,1.0,1.0,1.0,0.961,1.0,1.0,1.0
1R3E_1_C,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
1R3E_1_D-E,0.0,0.714,0.094,0.429,0.0,0.617,0.617,0.564,0.617,0.0,0.714
1R4H_1_A,0.816,0.816,0.0,0.816,0.816,0.816,0.816,0.0,0.816,1.0,1.0
1R7W_12_A,1.0,1.0,0.306,1.0,0.917,1.0,1.0,0.957,1.0,1.0,1.0
1R7Z_5_A,1.0,1.0,0.306,1.0,1.0,1.0,1.0,0.957,1.0,1.0,0.917
1RAW_1_A,0.949,0.4,0.0,0.738,1.0,1.0,0.4,0.4,0.4,1.0,0.5
1RC7_1_B-C,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.949,0.837
1RC7_1_D-E,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.949,0.837
1RFR_3_A,1.0,1.0,0.141,1.0,0.949,1.0,1.0,0.949,1.0,1.0,1.0
1RHT_1_A,0.845,1.0,0.0,1.0,0.845,0.926,1.0,1.0,1.0,1.0,1.0
1RKJ_1_B,0.926,1.0,0.0,0.926,1.0,1.0,1.0,0.926,1.0,0.926,1.0
1RLG_1_C,0.0,0.0,0.316,0.0,0.516,0.8,0.516,0.516,0.0,0.258,0.0
1RLG_1_D,0.0,0.0,0.316,0.0,0.516,0.8,0.516,0.516,0.0,0.258,0.0
1RMN_1_A,0.966,1.0,0.316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1RNA_1_A-B,0.886,1.0,0.094,0.926,0.926,0.926,0.926,0.886,0.886,0.926,0.964
1RNG_1_A,0.894,0.894,0.447,0.894,0.894,0.894,0.894,0.0,0.894,1.0,1.0
1RNK_1_A,0.674,0.57,0.0,0.905,0.739,0.674,0.57,0.739,0.57,0.953,1.0
1ROQ_1_A,1.0,1.0,0.0,1.0,0.894,1.0,1.0,0.894,1.0,1.0,1.0
1RPU_1_C-D,0.972,1.0,0.316,0.972,0.972,0.972,0.972,0.943,0.972,1.0,1.0
1RRR_1_A-B,0.837,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.949,0.837
1RXB_1_A-B,0.866,1.0,0.204,0.866,0.866,0.866,0.866,0.791,0.866,0.935,1.0
1RY1_1_A,0.963,0.756,0.042,0.812,0.75,0.963,0.84,0.713,0.659,0.684,0.815
1RY1_1_E,0.913,0.913,0.105,0.857,0.654,0.913,0.85,0.252,0.913,0.748,0.913
1RY1_1_N-M,0.775,0.867,0.0,0.653,0.735,0.966,0.966,0.8,0.966,0.345,0.8
1RY1_1_O-P,0.966,1.0,0.0,0.966,1.0,0.966,1.0,1.0,1.0,1.0,1.0
1RY1_1_Q-R,1.0,0.866,0.354,0.866,0.866,0.75,0.866,0.866,0.866,0.866,0.866
1S03_1_A,0.825,0.743,0.333,0.73,0.852,0.889,0.915,0.884,0.915,0.743,0.944
1S03_1_B,0.825,0.743,0.333,0.73,0.852,0.889,0.915,0.884,0.915,0.743,0.944
1S2F_1_A,1.0,1.0,0.149,0.816,0.756,1.0,1.0,0.943,1.0,0.943,1.0
1S34_1_A,1.0,1.0,0.149,0.816,0.756,1.0,1.0,0.943,1.0,0.943,1.0
1S72_1_9,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
1S9S_4_A,0.972,1.0,0.042,0.986,0.943,1.0,0.986,0.761,1.0,0.833,1.0
1SA9_1_A-B,0.707,1.0,0.289,0.707,0.707,0.816,0.816,0.0,0.816,0.707,0.913
1SA9_1_C-D,0.707,1.0,0.289,0.707,0.707,0.816,0.816,0.0,0.816,0.707,0.913
1SAQ_1_A-B,0.707,1.0,0.289,0.707,0.707,0.816,0.816,0.0,0.816,0.707,0.913
1SAQ_1_C-D,0.707,1.0,0.289,0.707,0.707,0.816,0.816,0.0,0.816,0.707,0.913
1SCL_4_A,0.926,1.0,0.154,0.926,1.0,1.0,1.0,0.845,0.857,1.0,1.0
1SDR_1_A-B,0.866,1.0,0.129,0.913,0.913,0.913,0.913,0.866,0.913,0.957,0.957
1SDR_1_C-D,0.866,1.0,0.129,0.913,0.913,0.913,0.913,0.866,0.913,0.957,0.957
1SER_1_T,0.488,0.105,0.0,0.12,0.0,0.256,0.211,0.783,0.462,0.434,0.12
1SJ3_1_R,0.517,0.342,0.0,0.191,0.334,0.798,0.0,0.0,0.0,0.591,0.362
1SJ4_1_R,0.517,0.342,0.0,0.191,0.334,0.798,0.0,0.0,0.0,0.591,0.362
1SJF_1_B,0.0,0.342,0.0,0.191,0.334,0.798,0.0,0.0,0.0,0.513,0.429
1SLO_1_A,1.0,1.0,0.436,0.845,0.845,1.0,0.926,0.926,0.926,1.0,1.0
1SLP_1_A,1.0,1.0,0.436,0.845,0.845,1.0,0.926,0.926,0.926,1.0,1.0
1SM1_1_9,0.82,1.0,1.0,0.933,0.533,1.0,0.833,0.881,0.9,0.966,1.0
1SY4_5_A,1.0,1.0,0.0,1.0,0.935,1.0,1.0,0.935,1.0,1.0,1.0
1SYZ_2_A,1.0,1.0,0.0,1.0,0.935,1.0,1.0,0.935,1.0,1.0,1.0
1SZ1_1_E,0.458,0.63,0.083,0.548,0.497,0.972,0.476,0.236,0.476,0.756,0.548
1SZ1_1_F,0.458,0.63,0.083,0.548,0.497,0.972,0.476,0.236,0.476,0.756,0.548
1SZY_1_A,1.0,1.0,0.218,1.0,1.0,1.0,1.0,0.926,1.0,1.0,1.0
1T0D_1_A-B,0.877,1.0,0.139,0.877,0.92,0.961,0.92,0.877,0.961,0.961,1.0
1T0D_1_C-D,0.877,1.0,0.139,0.877,0.92,0.961,0.92,0.877,0.961,0.961,1.0
1T0E_1_A-C,0.964,1.0,0.218,0.886,0.886,0.964,0.964,0.886,0.964,0.929,1.0
1T0K_1_D-C,0.504,1.0,0.272,0.667,0.544,0.882,0.882,0.408,0.504,0.504,0.596
1T28_1_A,0.943,1.0,0.298,1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0
1T4L_1_A,1.0,1.0,0.12,1.0,1.0,1.0,1.0,0.964,1.0,1.0,1.0
1T4X_1_A-B,0.707,1.0,0.707,0.816,0.816,0.816,0.707,0.707,0.816,0.707,1.0
1TBK_1_A,1.0,1.0,0.289,1.0,1.0,1.0,1.0,0.913,1.0,1.0,1.0
